land_cover_types,insitu_sm,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
9,0.0133083334367257,0.0035860377829521,0.0510962717235088,0.0784787014126777,0.0106096789240837,0.0358830615878105,0.039665438234806,0.0080959154292941,0.0
10,0.0561624995898455,0.0098858503624796,0.055389828979969,0.0953887924551963,0.0160578191280365,0.0318393670022487,0.0328661650419235,0.0152109023183584,0.0179143659770488
1,0.0383145834784955,0.0070362822152674,0.0580721907317638,0.0978849828243255,0.0159472059458494,0.0340725630521774,0.0357850492000579,0.0174610689282417,0.0166631061583757
9,0.0638479163559775,0.0295403152704238,0.0845366641879081,0.1584864556789398,0.0382310524582862,0.0646914318203926,0.0676125735044479,0.0512476228177547,0.0553910955786705
9,0.106997916319718,0.0785380154848098,0.302692711353302,0.2372605502605438,0.1574767380952835,0.1928903311491012,0.2061621993780136,0.1589245051145553,0.1819208413362503
12,0.0694369569258845,0.0507143214344978,0.2446899712085724,0.1681447476148605,0.0582301057875156,0.0793488249182701,0.0822830945253372,0.0512245818972587,0.0517593920230865
12,0.0717895836569369,0.0595415160059928,0.2707294523715973,0.2210083752870559,0.0896966904401779,0.1337914019823074,0.1373363137245178,0.0870919004082679,0.0902127176523208
12,0.0657625002786517,0.0501846559345722,0.0970167070627212,0.191335454583168,0.0459558367729187,0.0711589381098747,0.0793073996901512,0.0390325337648391,0.0469069480895996
12,0.0409770830689619,0.0369672179222106,0.0775840952992439,0.1625371128320694,0.0341917164623737,0.0636923909187316,0.0701112374663353,0.0401282757520675,0.0431226529181003
12,0.0396666665716718,0.0260757096111774,0.0591437816619873,0.1565660536289215,0.028740108013153,0.0521306060254573,0.0618122518062591,0.0264562983065843,0.027405621483922
12,0.0327854165807366,0.0177826229482889,0.0549213178455829,0.1241585239768028,0.0199851673096418,0.0372019335627555,0.0440998822450637,0.0187805034220218,0.0180364400148391
12,0.0242958335438743,0.0156006067991256,0.054191205650568,0.1281217336654663,0.0203027706593275,0.0366715863347053,0.05035837367177,0.0140687627717852,0.0113834040239453
