pixel_id,lat,lon,land_cover_types,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
ARM_14,37.06800079,-95.78800201,10,6.727290753283201e-12,4.601070755068719e-18,1.650980616609242e-15,1.626323989650195e-20,2.935145615643308e-17,3.718076645209023e-18,9.76107160068354e-16,5.314012282020228e-15
ARM_15,37.13299942,-97.26599884,12,1.443211602914682e-48,1.9853556298292947e-26,2.75130263545707e-39,7.24647275700754e-49,5.552006067566365e-50,9.911953355127944e-55,1.9194841677191197e-47,6.7894410711151364e-49
ARM_16,37.21340179,-98.09690094,12,5.0057349316615745e-29,2.7369404070050594e-25,2.97628643517888e-28,3.760443039939419e-43,5.213188796738017e-38,1.2245722622014678e-37,2.227899291664593e-42,1.6831107947880856e-43
BE_2,50.30490112,5.9981,5,3.3294514406445463e-25,1.946791173149056e-160,5.286985604989973e-34,8.300458215982885e-24,5.037639703288457e-26,3.6765110164440846e-25,3.133208843589472e-19,2.5907170942526972e-14
BIEBRZA_1,53.60578113,22.87849998,9,0.09320869202127488,0.5671020383748997,0.9088130507323353,0.36449375180772337,0.18645881822692173,0.14175572123562635,0.22627201933733793,0.24602767094804773
BIEBRZA_2,53.63311005,22.98067983,10,1.8901759022955798e-09,6.406586159117254e-07,8.190431160728633e-11,8.340237141550056e-09,6.81163846262188e-05,0.0006236088328830905,0.002717758424202531,0.009741840533688996
CA_6,55.1119,-122.8414,1,7.763795520463374e-08,8.950722809139338e-55,6.450651541931332e-08,0.7579597657656353,0.2622187830271071,0.3868779570332394,0.006922194279838275,0.12769856533239352
CH_4,47.28639984,7.733699799,9,1.7134088967963535e-07,1.835532068728789e-98,2.9933689285258516e-13,5.278190990226695e-05,1.0584657830007969e-15,7.802038804150211e-15,6.181849520903152e-08,1.4852448797342408e-05
COSMOS-UK_2,51.20288849,-2.079600096,9,1.6333275315567785e-55,7.073437206496714e-29,3.374642502563651e-48,1.3049089119535848e-59,1.5146710003951342e-50,7.934250455476628e-52,1.6485830770883243e-22,7.042943401851685e-20
COSMOS-UK_4,51.53031921,-1.481870055,12,3.726196044831876e-26,1.3968928541326537e-12,5.698552238809962e-20,4.59357256830943e-25,7.380385300935496e-22,2.0813935578045681e-23,6.535064046790068e-17,6.094827653009746e-11
COSMOS-UK_5,51.70801926,-1.478770018,12,1.235730931924439e-14,2.9292389510907454e-12,8.451836838363328e-23,1.8715538210830624e-19,7.856702624607225e-19,9.562625553210088e-18,2.343658022954787e-14,3.8914097645601165e-09
COSMOS-UK_9,52.02088165,-2.66211009,12,7.051917521596683e-54,2.4943543298693996e-36,7.741487344522394e-54,5.61656729700427e-55,1.577490327403213e-51,7.927999063102205e-46,8.84892974959001e-20,1.7567735359291024e-16
COSMOS-UK_10,52.19940948,-1.563079953,12,4.531591127007019e-48,2.9697917004655167e-18,4.356846346612137e-40,2.5508038311742276e-49,8.604950471940726e-38,2.315340360597881e-40,8.114412316963136e-11,1.0013939212079307e-09
COSMOS-UK_12,52.09465027,0.993070006,12,1.0843435621317e-19,6.32428993790198e-21,1.8103767750261407e-21,1.7157728580190986e-19,9.966502957683407e-19,9.031564908727588e-19,1.5540751366668171e-09,1.0382015927857276e-12
COSMOS-UK_13,52.33639145,0.795920014,12,5.853175154895943e-65,1.3687873123986782e-43,4.641080123533155e-47,1.350517813271181e-71,5.5046196778374585e-64,5.5112523760395255e-65,5.86645101695662e-35,2.3346169304324906e-44
COSMOS-UK_14,52.61016083,-0.826420009,12,6.861176252970514e-34,1.0680619731238671e-13,1.5538101984077108e-26,1.1550629897693607e-26,7.710474695984052e-27,2.0768422460323518e-30,6.999224255594373e-18,1.0763061970261664e-19
COSMOS-UK_15,52.61777115,0.510730028,12,3.51400929174988e-53,1.3612909207477005e-46,6.446137531217333e-52,1.4498740350328216e-60,2.4726287292340592e-54,8.765844666063827e-54,1.9130725740630783e-33,3.7892842133418903e-29
COSMOS-UK_18,54.29850006,-7.291860104,10,3.4451423609522192e-12,2.033547385661904e-15,1.7329742035054026e-06,2.958345710110674e-06,1.2583619738127951e-06,6.124656323173952e-06,0.00043637641546937,0.0035798707305935815
CW3E_5,39.1975708,-123.1598511,8,2.200183983289937e-70,6.861835329975593e-86,3.020996901737334e-80,8.78729351227544e-71,1.191345990542905e-66,2.9929143204726125e-63,2.003299133009338e-51,1.810512254609087e-40
CW3E_9,39.23429108,-123.004982,1,1.2893354617923498e-58,4.864231560829162e-69,5.721181499574573e-65,9.664428092907135e-66,1.3188077491499278e-49,4.750462101662481e-48,3.080012303677638e-51,2.7948672968304146e-41
CW3E_10,39.23585892,-121.4062119,9,6.929242246628336e-27,7.82448819723699e-37,1.413862489487755e-19,2.4706526230805355e-12,8.119075261211939e-22,1.3165178980301469e-20,6.738555558956703e-10,3.550443668061167e-09
CW3E_11,39.3405304,-123.1634903,1,5.608241525882369e-53,1.4858503547235655e-71,5.457407717523327e-56,1.5428628302820802e-64,7.367135041264356e-50,3.468165801121467e-49,4.379869156215872e-53,6.30865756173545e-41
