land_cover_types,insitu_sm,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
12.0,0.285843748599291,0.301643431186676,0.3409852683544159,0.2721784710884094,0.2231343239545822,0.2738501727581024,0.2500921785831451,0.1809055507183075,0.2223883718252182
9.0,0.274791666616996,0.2922475337982178,0.3244353532791137,0.2679711580276489,0.2189667075872421,0.2581007480621338,0.2397690117359161,0.1688797175884246,0.1910458654165268
9.0,0.312716665367285,0.3414680063724518,0.3575249314308166,0.2819342911243438,0.2736993432044983,0.2823736369609833,0.2789658010005951,0.2178504765033722,0.2669453918933868
12.0,0.345381253088514,0.3759191930294037,0.3978953659534454,0.3062740564346313,0.3127918541431427,0.3395208418369293,0.3204708695411682,0.2973256111145019,0.2990813851356506
12.0,0.330893613556598,0.3683493733406067,0.3731660544872284,0.2957060933113098,0.32061967253685,0.3459280729293823,0.3221123814582824,0.2625442147254944,0.2338633388280868
12.0,0.354987501477202,0.3958972096443176,0.4025540649890899,0.3197093307971954,0.3263690173625946,0.3299549221992492,0.3209763467311859,0.2799325585365295,0.286873996257782
10.0,0.358793751026193,0.3991197943687439,0.4083236455917358,0.3164424002170563,0.3587645292282104,0.39230677485466,0.3539586663246155,0.3194700479507446,0.3537705540657043
9.0,0.346987503270308,0.3803874254226684,0.3957974910736084,0.3003081083297729,0.3482193052768707,0.3781340420246124,0.3558668792247772,0.2425402849912643,0.5951414704322815
9.0,0.335518750051657,0.3742413222789764,0.3727226555347442,0.2985340058803558,0.3497647047042846,0.3259948194026947,0.3146465420722961,0.0516234152019023,0.1022675260901451
9.0,0.329555554522408,0.369798868894577,0.3651938736438751,0.2962784469127655,0.3455462753772735,0.348498672246933,0.331819623708725,0.2420209050178527,0.2952970862388611
9.0,0.324544185122778,0.3752171099185943,0.3508072197437286,0.2964867651462555,0.3316093683242798,0.3305393755435943,0.3320135474205017,0.2489734292030334,0.2858668863773346
12.0,0.323125581408656,0.3655009269714355,0.3485839366912842,0.3000997304916382,0.3361913561820984,0.3482457101345062,0.3071369528770447,0.2725714743137359,0.2894680500030517
12.0,0.363000000968124,0.3886152803897857,0.4023756682872772,0.3030956983566284,0.3366788327693939,0.326266348361969,0.3245632350444793,0.0319314040243625,0.1515243947505951
12.0,0.357504345800566,0.3810629248619079,0.3907643854618072,0.3053287267684936,0.3451743125915527,0.3906707465648651,0.3762330710887909,0.2808016836643219,0.299722284078598
12.0,0.355277084435026,0.3866631686687469,0.3814711570739746,0.3054996430873871,0.3442095518112182,0.355717271566391,0.3760643303394317,0.3129818737506866,0.3364665806293487
12.0,0.337504256278911,0.3773558735847473,0.3543978929519653,0.3007110357284546,0.3389676213264465,0.3675921261310577,0.3605226576328277,0.26829993724823,0.2837611138820648
12.0,0.326917074075559,0.3814755380153656,0.339566171169281,0.2927105128765106,0.309428870677948,0.3498815894126892,0.3692547976970672,0.2591072916984558,0.2603228986263275
10.0,0.347352378425144,0.3715920746326446,0.3792963325977325,0.2957412600517273,0.3276369869709015,0.3265210092067718,0.3155639171600342,0.2751139998435974,0.3548692166805267
